CASE NUMBER,SR LOCATION,COUNTY,DISTRICT,NEIGHBORHOOD,TAX ID,TRASH QUAD,RECYCLE QUAD,TRASH DAY,HEAVY TRASH DAY,RECYCLE DAY,KEY MAP,MANAGEMENT DISTRICT,DEPARTMENT,DIVISION,SR TYPE,QUEUE,SLA,STATUS,SR CREATE DATE,DUE DATE,DATE CLOSED,OVERDUE,Title,x,y,LATITUDE,LONGITUDE,Channel Type
11599747-101000902341,"4500 BLALOCK RD, HOUSTON TX 77041",HARRIS,A,FAIRBANKS / NORTHWEST CROSSING,1151500000030,,,,,,450G,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-29 17:51:09,2013-02-08 17:51:09,2013-01-30 07:24:54,-9.43,Pothole - 4962,3070396.49421,13868224.645980002,29.83705181,-95.52346447,WAP
11599761-101000902387,"11825 ALMEDA, HOUSTON TX 77045",HARRIS,D,CENTRAL SOUTHWEST,0451880000085,,,,,,572H,Five Corners HCID #10B,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-29 18:21:11,2013-02-08 18:21:11,2013-01-30 15:44:54,-9.11,Pothole - 4970,3111611.63707,13798925.51197,29.64341114,-95.40605005,WAP
11599763-101000902389,"13514 N TRACEWOOD, HOUSTON TX 77077",HARRIS,G,ELDRIDGE / WEST OAKS,1176130010008,,,,,,488K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-29 18:21:14,2013-02-08 18:21:14,2013-02-11 10:24:49,2.67,Pothole - 4968,3039174.10901,13840255.93355,,,WAP
11599767-101000902395,"5851 PAISLEY, HOUSTON TX 77096",HARRIS,C,MEYERLAND AREA,0941760000045,SW,SW,TUESDAY,2nd Wednesday,TUESDAY-B,531S,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-29 18:27:40,2013-02-08 18:27:40,2013-01-31 06:44:53,-8.49,Pothole,3081946.59,13809338.47,29.67409481,-95.49307229,Voice In
11599774-101000902426,"520 MERCURY, HOUSTON TX 77013",HARRIS,I,NORTHSHORE,0432110000019,,,,,,495H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-29 19:01:15,2013-02-08 19:01:14,2013-02-06 13:04:53,-2.25,Pothole - 4982,3158389.63858,13850093.08729,29.77938663,-95.24906916,WAP
11599784-101000902447,Intersection 3300 AIRPORT BLVD&10700 ROSEHAVEN DR,,D,SUNNYSIDE,,SE,SE,FRIDAY,4th Friday,,573F,HCID #10-A,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-29 19:13:08,2013-02-08 19:13:08,2013-01-31 08:04:54,-8.46,Pothole,3119455.97419,13799476.122019997,,,Voice In
11599796-101000902467,Intersection 2800 BISSONNET ST&5300 WAKEFOREST ST,,C,GREENWAY / UPPER KIRBY AREA,,,,,,,492Y,HCID #3 (Upper Kirby),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-29 19:36:01,2013-02-08 19:36:00,2013-01-30 14:24:54,-9.22,Pothole,3103896.21923,13828678.19419,,,Voice In
11599806-101000902497,"9671 JUDALON, HOUSTON TX 77063",HARRIS,F,MID WEST,0942130000001,SW,SW,MONDAY,1st Friday,MONDAY-A,490W,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-29 20:21:09,2013-02-08 20:21:09,2013-02-06 14:24:51,-2.25,Pothole - 5007,3066750.27571,13827778.57245,29.72587744,-95.53878916,WAP
11599808-101000902505,"648 GELLHORN, HOUSTON TX 77029",HARRIS,B,PLEASANTVILLE AREA,1011880000006,,,,,,495G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-29 20:31:11,2013-02-08 20:31:11,2013-01-30 16:04:56,-9.18,Pothole - 5010,3151100.34464,13850214.668620003,29.78080977,-95.27198321,WAP
11599814-101000902516,"8402 HILLCROFT, HOUSTON TX 77096",HARRIS,C,BRAEBURN,0922420000001,,,,,,531N,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-29 20:41:10,2013-02-08 20:41:10,2013-01-31 06:44:53,-8.58,Pothole - 5012,3081990.56831,13814414.234220002,29.68785338,-95.49279484,WAP
11599828-101000902550,"2247 SOUTH, HOUSTON TX 77005",HARRIS,C,UNIVERSITY PLACE,0600660030024,SW,SE,TUESDAY,1st Friday,TUESDAY-B,492Y,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-29 21:21:12,2013-02-08 21:21:12,2013-01-30 14:44:54,-9.28,Pothole - 5020,3106853.32962,13829081.660060003,29.72619621,-95.41259811,WAP
11599831-101000902556,"2401 WESTHEIMER, HOUSTON TX 77098",,C,GREENWAY / UPPER KIRBY AREA,,NW,,MONDAY,1st Wednesday,,492U,HCID #3 (Upper Kirby),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-29 21:31:10,2013-02-08 21:31:10,2013-01-30 14:24:54,-9.3,Pothole - 5022,3105571.15988,13834914.134019997,29.74230284,-95.41667409,WAP
11599832-101000902557,"2321 WESTHEIMER, HOUSTON TX 77098",HARRIS,C,GREENWAY / UPPER KIRBY AREA,0121150000003,NW,SW,MONDAY,1st Wednesday,Monday-a,492U,HCID #3 (Upper Kirby),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-29 21:31:11,2013-02-08 21:31:10,2013-01-30 14:24:54,-9.3,Pothole - 5023,3105720.93144,13834795.812860003,,,WAP
11599835-101000902570,"201 HAWTHORNE, HOUSTON TX 77006",HARRIS,C,NEARTOWN - MONTROSE,0370300000001,NW,NW,MONDAY,1st Wednesday,MONDAY-A,493T,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-29 22:11:12,2013-02-08 22:11:12,2013-01-29 23:04:54,-9.96,Pothole - 5026,3116454.25078,13835127.729340002,29.74210337,-95.38224571,WAP
11599836-101000902571,"500 PIERCE, HOUSTON TX 77002",HARRIS,C,MIDTOWN,0152240000004,,,,,,493P,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-29 22:11:14,2013-02-08 22:11:14,2013-02-09 10:44:50,0.52,Pothole - 5027,3118475.33759,13838865.27647,29.75218395,-95.37475752,WAP
11599838-101000902579,"13403 CHIPMAN GLEN, HOUSTON TX 77082",HARRIS,F,ELDRIDGE / WEST OAKS,1138220000009,SW,SW,MONDAY,1st Thursday,Monday-b,528C,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-29 22:31:09,2013-02-08 22:31:09,2013-01-30 15:04:56,-9.31,Pothole - 5031,3040697.27578,13823511.025459997,,,WAP
11599846-101000902599,Intersection 8500 BAUMAN RD&300 BERRY RD,,H,NORTHSIDE/NORTHLINE,,NE,NE,MONDAY,3rd Monday,Monday-a,453G,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 00:19:19,2013-02-09 00:19:19,2013-01-30 06:24:53,-9.75,Pothole,,,,,WEB
11599850-101000902613,Intersection 11300 BRIAR FOREST DR&1900 HAYES RD,,G,BRIAR FOREST,,,,,,,489P,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 01:22:59,2013-02-09 01:22:58,2013-01-30 15:44:54,-9.4,Pothole,3054723.75589,13835393.02263,,,Voice In
11599856-101000902644,Intersection 1300 E HEDRICK ST&7204 NAVIGATION BLVD,,I,MAGNOLIA PARK,,SE,SE,MONDAY,1st Thursday,non active,495S,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 04:39:47,2013-02-09 04:39:47,2013-01-30 16:04:56,-9.52,Pothole,3144350.89881,13836071.91759,,,Voice In
11599858-101000902646,Intersection 2100 S LOCKWOOD DR&1200 MUNGER ST,Harris County,I,GREATER EASTWOOD,,,,,,,494W,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 04:42:00,2013-02-09 04:42:00,2013-01-30 15:04:56,-9.57,Pothole,3131460.29664,13830794.917980002,29.72889902,-95.33510599,Voice In
11599862-101000902653,Intersection 2900 EVERGREEN DR&7150 OFFICE CITY DR,,I,PECAN PARK,,,,,,,535J,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 04:51:59,2013-02-09 04:51:58,2013-01-31 08:04:54,-8.87,Pothole,3145713.964,13820973.78211,,,Voice In
11599863-101000902655,Intersection 400 ADAMS ST&500 DUMBLE ST&5100 TEXAS ST,Harris County,H,SECOND WARD,,SE,SE,MONDAY,1st Wednesday,MONDAY-A,494T,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 04:54:14,2013-02-09 04:54:14,2013-01-30 15:04:56,-9.58,Pothole,3134552.70188,13835548.90683,29.74169935,-95.32489651,Voice In
11599865-101000902660,Intersection 612 W ALABAMA ST&3800 JACK ST,,C,NEARTOWN - MONTROSE,,NW,NE,MONDAY,1st Wednesday,MONDAY-A,493S,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 05:10:17,2013-02-09 05:10:17,2013-01-30 14:44:54,-9.6,Pothole,3114900.74643,13833899.602380002,29.73884959,-95.38695531,Voice In
11599870-101000902669,"2702 WESTHEIMER, HOUSTON TX 77098",HARRIS,G,AFTON OAKS / RIVER OAKS AREA,1316660010001,,,,,,492U,HCID #3 (Upper Kirby),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 06:01:10,2013-02-09 06:01:10,2013-01-31 09:24:54,-8.86,Pothole - 5045,3104315.04319,13834819.856019998,29.74238246,-95.42013206,WAP
11599881-101000902693,"12302 BEECHNUT, HOUSTON TX 77072",HARRIS,F,ALIEF,0111390000173,,,,,,529N,International MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 07:01:06,2013-02-09 07:01:06,2013-02-01 09:44:55,-7.89,Pothole - 5050,3049154.92165,13813846.90185,29.68926653,-95.59606346,WAP
11599883-101000902695,"1520 ELDRIDGE, HOUSTON TX 77077",HARRIS,G,ELDRIDGE / WEST OAKS,1198510010010,,,,,,488K,HCID #4 (Energy Corridor),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 07:01:07,2013-02-09 07:01:07,2013-01-31 09:04:57,-8.91,Pothole - 5051,3039127.77972,13837929.61909,29.75753522,-95.62742089,WAP
11599884-101000902696,"9323 AVENUE O, HOUSTON TX 77012",HARRIS,I,HARRISBURG / MANCHESTER,0531060000013,SE,SW,MONDAY,1st Monday,non active,535C,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 07:01:11,2013-02-09 07:01:11,2013-02-01 10:24:55,-7.86,Pothole - 5049,3154960.01025,13828364.29928,,,WAP
11599892-101000902715,"6935 BRITTMOORE, UNINCORPORATED TX 77041",HARRIS,,,1285700010003,,,,,,409U,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 07:21:12,2013-02-09 07:21:11,2013-01-31 08:44:54,-8.94,Pothole - 5053,3055687.21201,13879936.06247,29.87056596,-95.56943068,WAP
11599893-101000902716,"7713 BONITA, HOUSTON TX 77016",HARRIS,B,TRINITY / HOUSTON GARDENS,0660010000013,NE,,TUESDAY,2nd Tuesday,,454L,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 07:21:12,2013-02-09 07:21:12,2013-02-01 14:24:52,-7.71,Pothole - 5054,3134113.1655,13867918.34836,,,WAP
11599894-101000902717,"10981 HAMMERLY, HOUSTON TX 77043",HARRIS,A,SPRING BRANCH WEST,0640460000169,,,,,,449Q,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 07:21:14,2013-02-09 07:21:13,2013-02-06 06:24:51,-3.04,Pothole - 5055,3056086.95775,13858751.167260002,29.81243529,-95.57316521,WAP
11599896-101000902722,Intersection 5800 PETTY ST&2400 SHERWIN ST,,C,WASHINGTON AVENUE COALITION / MEMORIAL P,,NW,NE,THURSDAY,3rd Wednesday,non active,492B,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 07:28:37,2013-02-09 07:28:37,2013-01-31 11:24:54,-8.84,Pothole,3101868.78234,13848642.21135,,,Voice In
11599914-101000902790,Intersection 8250 DIXIE DR&3900 GULF ST,,I,GOLFCREST / BELLFORT / REVEILLE,,SE,SE,TUESDAY,3rd Wednesday,Tuesday-a,535T,HCID #9,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 08:19:20,2013-02-09 08:19:20,2013-01-31 15:44:53,-8.69,Pothole,3150786.82492,13814327.00537,,,Voice In
11599915-101000902798,"8700 BROADWAY, HOUSTON TX 77061",HARRIS,I,GOLFCREST / BELLFORT / REVEILLE,0402390000101,SE,SE,TUESDAY,3rd Wednesday,TUESDAY-A,535X,HCID #9,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 08:22:57,2013-02-09 08:22:57,2013-02-01 10:44:55,-7.9,Pothole,,,29.66388941,-95.27760884,WEB
11599919-101000902805,Intersection 10700 BELLAIRE BLVD&6800 TURTLEWOOD DR,Harris County,F,ALIEF,,,,,,,529G,International MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 08:28:13,2013-02-09 08:28:12,2013-02-04 15:24:52,-4.71,Pothole,3058009.63547,13819497.03211,,,Voice In
11599921-101000902813,4322 FLOYD TX 77007,HARRIS,C,WASHINGTON AVENUE COALITION / MEMORIAL P,0250500010004,NW,NW,MONDAY,1st Wednesday,MONDAY-A,492H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 08:31:07,2013-02-09 08:31:07,2013-02-05 13:24:52,-3.8,Pothole - 5068,3109025.43346,13844437.87215,29.76844167,-95.40473334,WAP
11599924-101000902814,"2306 HADLEY, HOUSTON TX 77004",HARRIS,D,GREATER THIRD WARD,1322720010006,SE,SW,TUESDAY,3rd Friday,TUESDAY-A,493U,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 08:32:05,2013-02-09 08:32:04,2013-02-01 15:24:53,-7.71,Pothole,3123019.77,13834633.78,29.74019357,-95.3612608,Voice In
11599934-101000902845,"9924 GENARD, HOUSTON TX 77041",HARRIS,A,CARVERDALE,0902980000008,NW,NW,FRIDAY,4th Friday,FRIDAY-A,450A,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 08:48:44,2013-02-09 08:48:43,2013-01-31 16:04:56,-8.7,Pothole,3065664.2,13870936.34,29.84474798,-95.53858497,Voice In
11599937-101000902852,"1250 N MACGREGOR, HOUSTON TX 77005",HARRIS,D,MEDICAL CENTER AREA,0440970000156,SW,SE,TUESDAY,3rd Monday,TUESDAY-B,533A,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 08:51:12,2013-02-09 08:51:12,2013-02-01 10:04:56,-7.95,Pothole - 5074,3112223.45157,13825214.818220003,29.71578458,-95.39678886,WAP
11599953-101000902890,Intersection 1200 PRESTON ST&400 SAN JACINTO ST,,I,DOWNTOWN,,,,,,,493M,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 09:08:28,2013-02-09 09:08:28,2013-02-01 08:04:55,-8.04,Pothole,3123334.35259,13842019.79809,,,Voice In
11599954-101000902891,"2140 WESTHEIMER, HOUSTON TX 77098",HARRIS,G,AFTON OAKS / RIVER OAKS AREA,0442540000001,NW,SW,MONDAY,1st Wednesday,MONDAY-A,492U,HCID #3 (Upper Kirby),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 09:09:11,2013-02-09 09:09:10,2013-01-31 09:24:54,-8.99,Pothole,3106907.23,13835337.79,29.74294678,-95.41243606,Voice In
11599962-101000902916,Intersection 500 SHANE ST&9600 SWEETWATER LN,Harris County,,,,NE,NW,MONDAY,3rd Tuesday,MONDAY-B,412H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 09:19:41,2013-02-09 09:19:40,2013-02-01 14:04:55,-7.8,Pothole,3106220.33859,13893436.63521,29.90323139,-95.40853518,Voice In
11599963-101000902919,"1204 CROCKETT, HOUSTON TX 77007",HARRIS,H,WASHINGTON AVENUE COALITION / MEMORIAL P,0050810000001,NW,NW,MONDAY,1st Wednesday,MONDAY-A,493G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 09:24:15,2013-02-09 09:24:15,2013-02-11 10:04:50,2.03,Pothole,3120148.07,13846853.35,29.77400861,-95.36916116,Voice In
11600002-101000903052,Intersection 6300 GRIGGS RD&3990 TELEPHONE RD,,I,GULFGATE RIVERVIEW / PINE VALLEY,,SE,,TUESDAY,,,534H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 10:21:30,2013-02-09 10:21:30,2013-02-04 15:04:52,-4.8,Pothole,3139983.62966,13822872.047340002,,,Voice In
11600012-101000903076,Intersection 2500 BEATTY ST&6300 STRATTON ST,Harris County,I,GULFGATE RIVERVIEW / PINE VALLEY,,SE,SE,TUESDAY,3rd Thursday,TUESDAY-A,534G,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 10:32:29,2013-02-09 10:32:29,2013-02-01 10:04:56,-8.02,Pothole,3139579.69773,13824231.24049,29.7101556,-95.31018822,Voice In
11600020-101000903105,Intersection 1900 JENSEN DR&2800 LORRAINE ST,,B,GREATER FIFTH WARD,,NE,NE,FRIDAY,1st Friday,,494E,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 10:46:47,2013-02-09 10:46:47,2013-01-31 09:04:56,-9.07,Pothole,3128760.71116,13848785.568019997,,,Voice In
11600022-101000903108,"13330 GRANADA, HOUSTON TX 77015",HARRIS,E,NORTHSHORE,0750860270744,NE,NE,THURSDAY,1st Monday,THURSDAY-A,497A,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 10:47:43,2013-02-09 10:47:43,2013-02-06 13:04:53,-2.9,Pothole,3176874.5,13853633.53,29.78768273,-95.18974523,Voice In
11600023-101000903119,"1527 ASHBURY PARK, HOUSTON TX 77077",HARRIS,G,ELDRIDGE / WEST OAKS,1204110010026,,,,,,488K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 10:51:13,2013-02-09 10:51:12,2013-01-30 10:53:11,-10.0,Pothole,,,29.7555311,-95.63450927,Voice In
11600025-101000903126,"1527 ASHBURY PARK, HOUSTON TX 77077",HARRIS,G,ELDRIDGE / WEST OAKS,1204110010026,,,,,,488K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 10:53:43,2013-02-09 10:53:43,2013-01-30 10:54:36,-10.0,Pothole,,,29.7555311,-95.63450927,Voice In
101000903136,"1527 ASHBURY PARK, HOUSTON TX 77077",HARRIS,G,ELDRIDGE / WEST OAKS,1204110010026,,,,,,488K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 10:57:33,2013-02-09 10:57:33,2013-01-30 10:58:19,-10.0,Pothole,,,29.7555311,-95.63450927,Voice In
11600034-101000903147,"1527 ASHBURY PARK, HOUSTON TX 77077",HARRIS,G,ELDRIDGE / WEST OAKS,1204110010026,,,,,,488K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 11:01:54,2013-02-09 11:01:54,2013-02-09 06:04:49,-0.21,Pothole,3036201.08,13837619.54,29.7555311,-95.63450927,Voice In
11600038-101000903155,"1396 ELDRIDGE, HOUSTON TX 77077",HARRIS,G,ELDRIDGE / WEST OAKS,1186800010007,,,,,,488K,HCID #4 (Energy Corridor),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 11:07:14,2013-02-09 11:07:14,2013-01-31 16:24:54,-8.78,Pothole,3038977.59,13839572.87,29.76068057,-95.62558468,Voice In
11600041-101000903157,"2411 ELDRIDGE S, HOUSTON TX 77077",HARRIS,G,ELDRIDGE / WEST OAKS,1200350010001,,,,,,488T,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 11:11:05,2013-02-09 11:11:05,2013-02-05 07:24:51,-4.16,Pothole,3039976.78,13831336.0,29.73795918,-95.62318623,Voice In
11600043-101000903161,"1255 ELDRIDGE, HOUSTON TX 77077",HARRIS,G,ELDRIDGE / WEST OAKS,1264390010001,,,,,,488K,HCID #4 (Energy Corridor),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 11:13:14,2013-02-09 11:13:14,2013-01-31 09:04:57,-9.09,Pothole,3039248.17,13841255.95,29.76524966,-95.62386181,Voice In
11600048-101000903167,Intersection 5700 CANAL ST&2 CLIFTON ST,Harris County,H,SECOND WARD,,,,,,,494U,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 11:17:57,2013-02-09 11:17:57,2013-02-09 10:44:50,-0.02,Pothole,3137056.33663,13836798.94763,29.74491873,-95.31688687,Voice In
11600052-101000903180,"1001 BROADWAY, HOUSTON TX 77012",HARRIS,I,HARRISBURG / MANCHESTER,1352590010001,,,,,,535B,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 11:22:24,2013-02-09 11:22:24,2013-02-01 10:04:56,-8.05,Pothole,3149853.52,13826796.39,29.71631113,-95.2775823,Voice In
11600058-101000903196,"4527 WILMINGTON, HOUSTON TX 77051",HARRIS,D,SUNNYSIDE,0470860000035,SE,SE,FRIDAY,4th Friday,FRIDAY-A,573C,HCID #10-A,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 11:31:11,2013-02-09 11:31:11,2013-02-05 12:44:52,-3.95,Pothole - 5109,3124548.57855,13804058.587740002,29.65639723,-95.35949358,WAP
11600060-101000903199,"2900 N BRAESWOOD, HOUSTON TX 77030",HARRIS,C,BRAESWOOD,1307770010001,,,,,,532K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 11:31:24,2013-02-09 11:31:24,2013-02-01 10:04:56,-8.06,Pothole,,,29.69772503,-95.42246139,WEB
11600085-101000903248,Intersection 1800 CAMPBELL RD&9200 SPRING BRANCH DR,,A,SPRING BRANCH CENTRAL,,NW,NE,FRIDAY,4th Thursday,Friday-a,450U,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 11:54:23,2013-02-09 11:54:23,2013-01-31 16:04:57,-8.83,Pothole,3073141.8014,13856162.87971,,,Voice In
11600084-101000903249,"1830 WESTHEIMER, HOUSTON TX 77019",HARRIS,C,NEARTOWN - MONTROSE,0291720080013,NW,NE,MONDAY,1st Wednesday,MONDAY-A,492V,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 11:54:26,2013-02-09 11:54:26,2013-01-31 09:24:53,-9.1,Pothole,3108839.75,13835161.84,29.74284735,-95.40597298,Voice In
11600100-101000903284,Intersection 23300 KINGWOOD PARC&23348 LOOP 494,,,,,,,,,,296W,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 12:20:43,2013-02-09 12:20:42,2013-02-11 09:44:48,1.89,Pothole,3155862.77999,13950179.63852,,,Voice In
11600101-101000903291,"3113 CORDER, HOUSTON TX 77054",HARRIS,D,ASTRODOME AREA,0100180000008,,,,,,533P,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 12:21:13,2013-02-09 12:21:12,2013-01-31 15:44:53,-8.86,Pothole - 5124,3116913.02484,13816888.03685,,,WAP
11600108-101000903314,"1346 BAYOU OAKS VISTA, HOUSTON TX 77019",HARRIS,C,FOURTH WARD,1204480010001,,,,,,493K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 12:31:13,2013-02-09 12:31:12,2013-02-06 10:24:51,-3.09,Pothole - 5127,3116504.12164,13842145.36157,,,WAP
11600121-101000903331,Intersection 5700 LIBERTY RD&3300 RUPERT ST,Harris County,B,DENVER HARBOR / PORT HOUSTON,,,,,,,494C,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 12:45:48,2013-02-09 12:45:48,2013-02-09 10:44:50,-0.08,Pothole,3137840.83441,13852935.96785,29.78920557,-95.31281287,Voice In
11600120-101000903332,"2706 WESTHEIMER, HOUSTON TX 77098",HARRIS,G,AFTON OAKS / RIVER OAKS AREA,0121150000013,,,,,,492U,HCID #3 (Upper Kirby),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 12:46:10,2013-02-09 12:46:10,2013-01-31 09:24:54,-9.14,Pothole,3104276.12,13834887.3,29.74246283,-95.42032407,Voice In
11600132-101000903342,"8521 FINDLAY, HOUSTON TX 77017",HARRIS,I,PARK PLACE,0283310000020,SE,SE,MONDAY,1st Monday,MONDAY-B,535Q,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-30 12:52:58,2013-02-09 12:52:58,2013-02-01 11:04:58,-8.08,Pothole,3153286.92,13817820.65,29.69133907,-95.26767333,Voice In
