CASE NUMBER,SR LOCATION,COUNTY,DISTRICT,NEIGHBORHOOD,TAX ID,TRASH QUAD,RECYCLE QUAD,TRASH DAY,HEAVY TRASH DAY,RECYCLE DAY,KEY MAP,MANAGEMENT DISTRICT,DEPARTMENT,DIVISION,SR TYPE,QUEUE,SLA,STATUS,SR CREATE DATE,DUE DATE,DATE CLOSED,OVERDUE,Title,x,y,LATITUDE,LONGITUDE,Channel Type
11494378-101000619251,Intersection 6100 DONOHO ST & 6900 KIRBYVILLE ST,Harris County,D,SOUTH PARK,,,,,,,534T,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-03-30 15:44:03,2012-04-09 15:44:02,2012-04-04 16:45:02,-4.96,Pothole,3135230.4853,13812431.68207,29.67809877,-95.32505043,Voice In
11494402-101000619301,"9701 ALMEDA GENOA, HOUSTON TX 77075",HARRIS,I,GREATER HOBBY AREA,0151150100010,SE,SW,THURSDAY,2nd Friday,THURSDAY-B,576N,HCID #9,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-03-30 16:13:01,2012-04-09 16:13:01,2012-04-04 16:45:02,-4.98,Pothole,3161535.29,13795171.99,29.62835926,-95.24399768,Voice In
11494403-101000619307,"1805 DART, HOUSTON TX 77007",HARRIS,H,WASHINGTON AVENUE COALITION / MEMORIAL P,1293380010042,NW,NW,MONDAY,1st Wednesday,MONDAY-A,493F,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-03-30 16:16:29,2012-04-09 16:16:29,2012-04-03 07:45:01,-6.36,Pothole,,,29.7698685,-95.37610324,Unknown
11494431-101000619386,Intersection 3700 AIRPORT BLVD & 10516 SCOTT ST,,D,SUNNYSIDE,,SE,SE,FRIDAY,4th Friday,,573G,HCID #10-A,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-03-30 17:17:41,2012-04-09 17:17:41,2012-04-04 16:45:02,-5.02,Pothole,3121851.0429,13800033.386,,,Voice In
11494440-101000619402,Intersection 2900 ELYSIAN ST & 1700 MCNEIL ST,,H,NEAR NORTHSIDE,,NE,NE,FRIDAY,1st Friday,non active,493D,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-03-30 17:29:22,2012-04-09 17:29:21,2012-04-02 12:05:02,-7.23,Pothole,3125742.33826,13851852.02481,,,Voice In
11494448-101000619426,Intersection 1620 PEARL & 8200 PILLOT ST,Harris County,H,DENVER HARBOR / PORT HOUSTON,,NE,NE,FRIDAY,1st Tuesday,FRIDAY-B,495K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-03-30 17:57:06,2012-04-09 17:57:06,2012-04-03 16:25:01,-6.06,Pothole,3147865.60176,13843308.69085,29.76187125,-95.28218851,Voice In
11494510-101000619529,Intersection 3600 GREENBRIAR DR & 2200 RICHMOND AVE,,C,GREENWAY / UPPER KIRBY AREA,,NW,NE,MONDAY,1st Wednesday,Monday-a,492Y,HCID #3 (Upper Kirby),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-03-30 21:59:11,2012-04-09 21:58:12,2012-04-03 07:25:01,-6.61,Pothole,3106729.23718,13831961.79097,,,Voice In
11494605-101000619663,"3916 BUTE, HOUSTON TX 77006",HARRIS,C,NEARTOWN - MONTROSE,0082680000007,NW,NW,MONDAY,1st Wednesday,MONDAY-A,493T,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-03-31 14:38:59,2012-04-10 14:38:59,2012-04-06 16:05:02,-3.94,Pothole,,,29.73752853,-95.38465856,WEB
11494617-101000619674,"10701 W BELLFORT, HOUSTON TX 77099",HARRIS,F,ALIEF,1277560010001,,,,,,569C,International MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-03-31 16:30:53,2012-04-10 16:30:52,2012-04-03 16:25:01,-7.0,Pothole,3058540.07,13801404.85,29.65380072,-95.56730471,Voice In
11494621-101000619678,"1502 S KIRKWOOD, HOUSTON TX 77077",HARRIS,G,BRIAR FOREST,1080140000046,,,,,,489N,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-03-31 16:56:11,2012-04-10 16:56:11,2012-04-03 16:05:02,-7.04,Pothole,3051445.76,13837348.02,29.75357313,-95.58663661,Voice In
11494633-101000619708,"102 OAK, HOUSTON TX 77006",HARRIS,C,MIDTOWN,0513530000001,NW,NE,MONDAY,1st Wednesday,MONDAY-A,493P,Midtown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-03-31 23:38:04,2012-04-10 23:38:04,2012-04-03 16:05:02,-7.31,Pothole,,,29.75176756,-95.37927418,WEB
11494636-101000619719,"8110 LEADER, HOUSTON TX 77036",HARRIS,J,SHARPSTOWN,0900310000036,SW,SW,TUESDAY,2nd Monday,TUESDAY-B,530F,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-01 08:09:44,2012-04-11 08:09:44,2012-04-03 08:25:01,-7.99,Pothole,,,29.70433466,-95.52853188,WEB
11494676-101000619777,Intersection 11230 BEECHNUT ST & 8200 LEAMONT DR,Harris County,F,ALIEF,,,,,,,529P,International MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-01 14:46:27,2012-04-11 14:46:27,2012-04-03 08:25:01,-8.26,Pothole,,,29.68803795,-95.57548524,WEB
11494678-101000619779,"11755 BEECHNUT, HOUSTON TX 77072",HARRIS,F,ALIEF,1219460010001,,,,,,529N,International MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-01 15:02:33,2012-04-11 15:02:32,2012-04-03 07:45:01,-8.3,Pothole,,,29.6874503,-95.58604684,WEB
11494680-101000619782,Intersection 1400 GEMINI ST & 17000 SATURN LN,,E,CLEAR LAKE,,,,,,,618Q,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-01 15:06:32,2012-04-11 15:06:32,2012-04-04 17:05:02,-6.92,Pothole,,,,,Unknown
11494698-101000619809,"108 OAK PLACE, HOUSTON TX 77006",HARRIS,C,MIDTOWN,1203560000007,,,,,,493P,Midtown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-01 21:00:09,2012-04-11 21:00:09,2012-04-03 16:05:03,-8.2,Pothole,,,29.75154731,-95.37979077,WEB
11494797-101000620106,2006 PEDEN TX 77019,HARRIS,C,NEARTOWN - MONTROSE,0442250000171,,,,,,492R,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-02 09:44:38,2012-04-12 09:44:38,2012-04-04 16:25:01,-7.72,Pothole,,,29.75239954,-95.40884816,WEB
11494807-101000620134,Intersection 700 GREENS RD & 17500 IMPERIAL VALLEY DR,,B,GREATER GREENSPOINT,,,,,,,373N,Greater Greenspoint MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-02 09:58:14,2012-04-12 09:58:14,2012-04-02 16:05:01,-9.75,Pothole,3108559.29848,13910741.72888,,,Voice In
11494812-101000620155,"8031 AIRPORT, HOUSTON TX 77061",HARRIS,I,GOLFCREST / BELLFORT / REVEILLE,1097860000004,SE,SE,TUESDAY,3rd Wednesday,TUESDAY-A,575B,HCID #9,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-02 10:08:33,2012-04-12 10:08:33,2012-04-04 16:45:02,-7.72,Pothole,3152383.31,13805908.46,29.65867562,-95.27171385,Voice In
11494847-101000620262,Intersection 800 W MAIN ST & 4100 STANFORD ST,Harris County,C,NEARTOWN - MONTROSE,,NW,NE,MONDAY,1st Wednesday,MONDAY-A,493S,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-02 11:01:39,2012-04-12 11:01:38,2012-04-06 16:05:02,-5.79,Pothole,3114330.3624,13832917.47508,29.73619844,-95.38884736,Voice In
11494856-101000620294,Intersection 1700 COLQUITT ST & 4200 DUNLAVY ST,,C,NEARTOWN - MONTROSE,,NW,NE,MONDAY,1st Wednesday,Monday-b,492Z,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-02 11:21:28,2012-04-12 11:21:28,2012-04-04 16:25:01,-7.79,Pothole,3110186.31983,13832426.13256,,,Voice In
11494925-101000620489,"716 W 16TH, HOUSTON TX 77008",HARRIS,C,GREATER HEIGHTS,0391100000193,NW,SW,THURSDAY,3rd Monday,Thursday-b,452Z,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-02 12:43:24,2012-04-12 12:43:24,2012-04-04 15:45:02,-7.87,Pothole,3106670.58,13855669.08,,,Voice In
11494931-101000620511,Intersection 4800 WAKEFOREST ST & 2800 WESTPARK DR,Harris County,C,GREENWAY / UPPER KIRBY AREA,,,,,,,492Y,HCID #3 (Upper Kirby),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-02 12:53:34,2012-04-12 12:53:34,2012-04-06 15:25:01,-5.89,Pothole,,,,,WEB
11494933-101000620524,Intersection 2800 GESSNER RD & 10200 KEMPWOOD DR,,A,SPRING BRANCH NORTH,,,,,,,450J,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-02 13:00:36,2012-04-12 13:00:36,2012-04-03 16:05:01,-8.87,Pothole,3063786.54944,13862862.63895,,,Voice In
11494943-101000620542,Intersection 13300 BRIAR FOREST DR & 1700 ELDRIDGE PKWY,,G,ELDRIDGE / WEST OAKS,,,,,,,488K,HCID #4 (Energy Corridor),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-02 13:14:07,2012-04-12 13:14:07,2012-04-04 07:25:01,-8.24,Pothole,3039141.31166,13837478.1638,,,Voice In
11494944-101000620550,Intersection 0 GELLHORN & 0 N IH 610 LOOP E,Harris County,I,NORTHSHORE,,,,,,,495C,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-02 13:16:46,2012-04-12 13:16:46,2012-04-02 15:05:01,-9.92,Pothole,3153136.19686,13851737.461059997,,,Voice In
11494945-101000620560,Intersection 0 EB IH 10 E GELLHORN EXIT RAMP & 8600 E IH 10 HWY,,B,PLEASANTVILLE AREA,,,,,,,495F,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-02 13:22:46,2012-04-12 13:22:45,2012-04-03 08:45:02,-9.19,Pothole,3149599.8063,13849067.95459,,,Voice In
11494958-101000620594,Intersection 1000 ELDRIDGE PKWY & 1100 ENCLAVE PKWY,,G,ELDRIDGE / WEST OAKS,,,,,,,488F,HCID #4 (Energy Corridor),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-02 13:40:03,2012-04-12 13:40:03,2012-04-04 07:25:01,-8.26,Pothole,3039672.91034,13842549.08049,,,Voice In
11494973-101000620636,Intersection 2776 W 18TH ST & 0 N LOOP W & 1700 W LOOP N,,C,LAZYBROOK / TIMBERGROVE,,,,,,,452S,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-02 14:03:00,2012-04-12 14:03:00,2012-04-03 16:05:02,-8.92,Pothole,3094717.57715,13856095.48253,,,Voice In
11494978-101000620649,Intersection 0 HOUSTON AVE & 0 HOUSTON IH 45 RAMP & 1500 N MEMORIAL WAY,,H,WASHINGTON AVENUE COALITION / MEMORIAL P,,,,,,,493L,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-02 14:09:47,2012-04-12 14:09:47,2012-04-06 16:05:02,-5.92,Pothole,3119207.77522,13843184.92961,,,Voice In
11494988-101000620682,Intersection 6000 GRIGGS RD & 3800 S WAYSIDE DR,,I,GULFGATE RIVERVIEW / PINE VALLEY,,,SE,,3rd Thursday,Tuesday-a,534L,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-02 14:21:21,2012-04-12 14:21:21,2012-04-05 16:25:02,-6.91,Pothole,,,,,WEB
11495056-101000620958,"6421 CALHOUN, HOUSTON TX 77021",HARRIS,D,GREATER OST / SOUTH UNION,0540300000003,SE,SW,TUESDAY,3rd Tuesday,TUESDAY-A,533M,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-02 16:37:07,2012-04-12 16:37:07,2012-04-04 17:05:01,-7.98,Pothole,3127599.25,13817766.48,29.6933757,-95.3483161,Voice In
11495108-101000621123,Intersection 800 MERRILL ST & 3500 WATSON ST,Harris County,H,GREATER HEIGHTS,,NW,NW,THURSDAY,3rd Wednesday,THURSDAY-A,493B,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-02 19:18:58,2012-04-12 19:18:58,2012-04-06 15:25:01,-6.16,Pothole,3116295.52973,13852147.51372,29.78888886,-95.38078307,Voice In
11495148-101000621210,"10713 BELLFORT, HOUSTON TX 77099",HARRIS,F,ALIEF,0441040000136,,,,,,569C,International MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 07:01:09,2012-04-13 07:01:08,2012-04-03 16:25:01,-9.61,Pothole,3058241.81,13801453.16,29.65435267,-95.56841841,Voice In
11495171-101000621258,Intersection 3200 DAIRY ASHFORD RD & 12600 RICHMOND AVE,,F,ELDRIDGE / WEST OAKS,,,,,,,488Z,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 07:51:20,2012-04-13 07:51:20,2012-04-04 16:05:02,-8.66,Pothole,3045598.60846,13828523.40776,,,Voice In
11495174-101000621262,Intersection 3500 DAIRY ASHFORD RD & 12500 WESTPARK DR,,F,ELDRIDGE / WEST OAKS,,,,,,,488Z,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 07:53:38,2012-04-13 07:53:38,2012-04-04 16:05:01,-8.66,Pothole,3045939.79741,13826369.098739998,,,Voice In
11495191-101000621302,Intersection 3600 DUNLAVY ST & 1700 KIPLING ST,Harris County,C,NEARTOWN - MONTROSE,,NW,NE,MONDAY,1st Wednesday,MONDAY-A,492V,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 08:26:57,2012-04-13 08:26:57,2012-04-04 16:25:02,-8.67,Pothole,3110104.20123,13834306.10387,29.74037354,-95.40202335,Voice In
11495216-101000621380,"13950 HILLCROFT, HOUSTON TX 77085",HARRIS,K,FONDREN GARDENS,1220510010001,,,,,,570R,Five Corners HCID #10B,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 09:02:39,2012-04-13 09:02:39,2012-04-05 15:45:02,-7.72,Pothole,,,29.62235079,-95.4959547,WEB
11495279-101000621604,Intersection 7300 LONG DR & 7400 PARK PLACE BLVD & 5500 TELEPHONE RD,,I,GOLFCREST / BELLFORT / REVEILLE,,SE,SE,TUESDAY,3rd Wednesday,,535N,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 10:39:35,2012-04-13 10:39:35,2012-04-05 16:25:02,-7.76,Pothole,,,,,Unknown
11495313-101000621718,Intersection 3100 CANAL ST & 100 N PALMER ST,Harris County,H,SECOND WARD,,SE,SE,MONDAY,1st Friday,MONDAY-A,494N,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 11:32:08,2012-04-13 11:32:07,2012-04-05 13:45:01,-7.91,Pothole,3129498.12209,13839925.08705,29.75416381,-95.3403854,Voice In
11495330-101000621774,"2920 ROSEWOOD, HOUSTON TX 77004",HARRIS,D,GREATER THIRD WARD,0611660000011,SE,SW,TUESDAY,3rd Friday,TUESDAY-A,533C,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 12:02:52,2012-04-13 12:02:52,2012-04-05 13:45:01,-7.93,Pothole,,,29.72312689,-95.36664681,WEB
11495335-101000621784,"11919 KIMBERLEY, HOUSTON TX 77024",HARRIS,G,MEMORIAL,0761370010010,NW,NW,MONDAY,4th Wednesday,MONDAY-A,490E,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 12:08:26,2012-04-13 12:08:25,2012-04-04 16:25:01,-8.82,Pothole,3067224.99,13845825.39,29.77559689,-95.53600956,Voice In
11495337-101000621787,"2018 MARION, HOUSTON TX 77009",HARRIS,H,NEAR NORTHSIDE,0032110000011,NE,NW,FRIDAY,1st Friday,FRIDAY-B,493D,Greater Northside MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 12:09:31,2012-04-13 12:09:30,2012-04-03 15:25:00,-9.86,Pothole,3124043.9,13849199.7,29.78001021,-95.35644677,Voice In
11495340-101000621789,Intersection 12000 BARRYKNOLL LN & 826 HOLLY RIDGE DR,Harris County,G,MEMORIAL,,NW,,MONDAY,4th Wednesday,,490A,Memorial City MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 12:11:07,2012-04-13 12:11:07,2012-04-04 16:25:01,-8.82,Pothole,3066815.16806,13846896.28079,29.77857391,-95.53720092,Voice In
11495364-101000621873,Intersection 4100 AIRPORT BLVD & 10500 LEITRIM WAY,,D,SOUTH ACRES / CRESTMONT PARK,,,,,,,573G,HCID #10-A,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 12:56:23,2012-04-13 12:56:23,2012-04-05 16:25:02,-7.86,Pothole,3123416.18379,13800304.088540003,,,Voice In
11495386-101000621940,"10620 ALMEDA GENOA, HOUSTON TX 77034",HARRIS,E,SOUTH BELT / ELLINGTON,0031400040020,,,,,,576P,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 13:32:15,2012-04-13 13:32:15,2012-04-05 16:25:02,-7.88,Pothole,3167946.63,13794953.91,29.62719215,-95.22384917,Voice In
11495426-101000622070,Intersection 6300 GRIGGS RD & 3990 TELEPHONE RD,,I,GULFGATE RIVERVIEW / PINE VALLEY,,SE,,TUESDAY,,,534H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 14:34:38,2012-04-13 14:34:38,2012-04-05 16:25:02,-7.92,Pothole,3139983.62966,13822872.047340002,,,Voice In
11495428-101000622074,"730 S WAYSIDE, HOUSTON TX 77023",HARRIS,I,LAWNDALE / WAYSIDE,1045500000012,,,,,,494Z,East End,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 14:35:34,2012-04-13 14:35:34,2012-04-05 13:45:01,-8.04,Pothole,3139794.53,13831924.31,,,Voice In
11495429-101000622079,"900 S WAYSIDE, HOUSTON TX 77023",HARRIS,I,LAWNDALE / WAYSIDE,1045500000003,,,,,,494Y,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 14:36:48,2012-04-13 14:36:48,2012-04-05 13:45:01,-8.04,Pothole,3139542.78,13831112.7,29.72933671,-95.31055442,Voice In
11495436-101000622088,Intersection 5000 JEFFERSON ST & 1200 TELEPHONE RD & 1500 WESLEY ST,,I,GREATER EASTWOOD,,,,,,Monday-a,494X,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 14:38:59,2012-04-13 14:38:59,2012-04-10 16:05:02,-2.94,Pothole,3133748.30847,13831995.67345,,,Voice In
11495458-101000622186,Intersection 1100 BOMAR ST & 1900 MONTROSE BLVD,,C,NEARTOWN - MONTROSE,,NW,NE,MONDAY,1st Wednesday,MONDAY-A,493N,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 15:19:00,2012-04-13 15:19:00,2012-04-04 16:25:02,-8.95,Pothole,3113117.45111,13838545.75713,29.75177189,-95.39212047,Voice In
11495525-101000622411,Intersection 6900 HARWIN DR & 5876 PARKERSBURG DR,Harris County,J,SHARPSTOWN,,,,,,,530D,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 16:52:12,2012-04-13 16:52:12,2012-04-04 16:45:02,-9.0,Pothole,3077938.43518,13825442.106179997,29.7186908,-95.50417325,Voice In
11495533-101000622435,Intersection 2200 W AIRPORT BLVD & 11900 KIRBY DR,,D,CENTRAL SOUTHWEST,,,,,,,572H,Five Corners HCID #10B,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 16:57:17,2012-04-13 16:57:17,2012-04-11 10:05:02,-2.29,Pothole,3112732.35378,13799016.142620003,,,Voice In
11495542-101000622470,Intersection 2 N DAIRY ASHFORD ST & 12362 W IH 10 HWY,Harris County,A,SPRING BRANCH WEST,,,,,,,488D,HCID #4 (Energy Corridor),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 17:11:58,2012-04-13 17:11:57,2012-04-04 15:45:01,-9.06,Pothole,3044769.04056,13848607.82723,29.7850555,-95.60651263,Voice In
11495544-101000622475,Intersection 13500 CHIPMAN GLEN DR & 3900 ELDRIDGE PKWY,Harris County,F,ELDRIDGE / WEST OAKS,,,,,,,528B,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 17:14:59,2012-04-13 17:14:59,2012-04-04 16:45:02,-9.02,Pothole,,,29.71655286,-95.62404642,WEB
11495546-101000622484,Intersection 3910 BINGLE RD & 12100 HEMPSTEAD RD,,A,LANGWOOD,,,,,,,451J,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 17:19:29,2012-04-13 17:19:29,2012-04-04 15:45:01,-9.07,Pothole,3080099.55783,13864459.193500003,,,Voice In
11495553-101000622497,Intersection 1620 PEARL & 8200 PILLOT ST,Harris County,H,DENVER HARBOR / PORT HOUSTON,,NE,NE,FRIDAY,1st Tuesday,FRIDAY-B,495K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 17:28:37,2012-04-13 17:28:37,2012-04-04 16:45:02,-9.03,Pothole,3147865.60176,13843308.69085,29.76187125,-95.28218851,Voice In
11495558-101000622514,Intersection 5200 W ALABAMA ST & 2800 SAGE RD,,G,GREATER UPTOWN,,,,,,,491U,Uptown Houston MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 17:42:15,2012-04-13 17:42:15,2012-04-04 16:25:01,-9.05,Pothole,3089589.07396,13832827.697379997,,,Voice In
11495581-101000622588,"10410 RICHMOND, HOUSTON TX 77042",HARRIS,F,WESTCHASE,1201670010003,,,,,,489Z,Westchase MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 18:55:53,2012-04-13 18:55:53,2012-04-04 16:05:02,-9.12,Pothole,3060569.53,13828258.87,29.72846756,-95.55861177,Voice In
11495593-101000622621,"5523 BRIAR, HOUSTON TX 77056",HARRIS,G,GREATER UPTOWN,1157910000001,,,,,,491F,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-03 19:55:43,2012-04-13 19:55:43,2012-04-04 16:25:02,-9.15,Pothole,,,29.76964578,-95.47458793,WEB
11495615-101000622667,Intersection 110 BRISBANE ST & 8900 TELEPHONE RD,,I,GREATER HOBBY AREA,,SE,,FRIDAY,,,575E,HCID #9,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-04 06:39:54,2012-04-14 06:39:54,2012-04-11 10:25:02,-2.84,Pothole,3147154.7856,13798791.42785,,,Voice In
11495617-101000622671,Intersection 8100 ALMEDA GENOA RD & 9700 RANDOLPH ST,,D,GREATER HOBBY AREA,,SE,SE,FRIDAY,4th Monday,Friday-b,575P,HCID #9,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-04 07:04:31,2012-04-14 07:04:31,2012-04-11 10:45:01,-2.85,Pothole,3151486.90488,13794025.33272,,,Voice In
11495652-101000622792,Intersection 11600 BRIAR FOREST DR & 1900 WOODLAND PARK DR,,G,BRIAR FOREST,,,,,,,489P,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-04 08:46:17,2012-04-14 08:46:17,2012-04-05 15:25:01,-8.72,Pothole,3053400.33859,13835094.811939998,,,Voice In
11495660-101000622840,Intersection 14550 RICHMOND AVE & 2800 S SH 6,,F,ELDRIDGE / WEST OAKS,,,,,,,488W,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-04 09:16:55,2012-04-14 09:16:55,2012-04-05 15:25:01,-8.74,Pothole,3033479.36695,13827939.0582,,,Voice In
11495664-101000622851,Intersection 4800 NETT ST & 1200 SHEPHERD DR,Harris County,C,WASHINGTON AVENUE COALITION / MEMORIAL P,,NW,NW,MONDAY,1st Wednesday,MONDAY-A,492H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-04 09:21:45,2012-04-14 09:21:45,2012-04-06 15:25:01,-7.75,Pothole,,,29.77193842,-95.40949255,WEB
11495678-101000622887,"7373 WAYSIDE, HOUSTON TX 77028",HARRIS,B,SETTEGAST,0450040000120,,,,,,455K,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-04-04 09:38:29,2012-04-14 09:38:29,2012-04-04 16:45:02,-9.7,Pothole,3146021.79,13867545.53,29.82864951,-95.28557118,Voice In
